,dominant_topic,month
76834,7,2021-11
76835,3,2020-12
76836,11,2021-07
76837,11,2021-02
76838,3,2021-04
76839,10,2021-02
76840,10,2020-12
76841,6,2022-01
76842,8,2021-03
76843,9,2021-05
76844,0,2021-02
76845,2,2021-05
76846,6,2021-12
76847,11,2020-12
76848,4,2020-11
76849,5,2022-01
76850,9,2021-01
76851,4,2020-09
76852,2,2020-09
76853,11,2021-09
76854,3,2020-11
76855,8,2022-02
76856,3,2021-01
76857,11,2022-02
76858,11,2021-02
76859,11,2021-08
76860,0,2021-11
76861,0,2021-06
76862,10,2021-03
76863,6,2021-05
76864,7,2021-04
76865,1,2021-10
76866,7,2022-02
76867,10,2021-02
76868,4,2021-08
76869,6,2022-06
76870,1,2021-02
76871,3,2021-07
76872,7,2021-04
76873,7,2021-11
76874,11,2021-02
76875,8,2021-03
76876,7,2021-08
76877,0,2020-12
76878,5,2022-02
76879,4,2022-08
76880,7,2021-08
76881,7,2021-07
76882,4,2021-01
76883,10,2021-03
76884,3,2021-08
76885,9,2022-10
76886,3,2021-03
76887,11,2021-03
76888,0,2021-01
76889,0,2021-06
76890,10,2021-05
76891,4,2020-11
76892,9,2020-12
76893,7,2022-01
76894,0,2020-08
76895,9,2020-12
76896,2,2021-03
76898,3,2021-05
76899,9,2021-11
76900,10,2021-10
76902,11,2021-01
76903,0,2020-12
76904,3,2021-03
76905,11,2021-09
76906,5,2021-07
76907,10,2021-12
76908,0,2021-03
76909,0,2021-02
76910,6,2021-07
76911,10,2021-06
76912,11,2021-09
76913,2,2020-08
76914,7,2021-02
76915,10,2021-01
76916,6,2021-11
76917,5,2021-12
76918,9,2020-10
76919,0,2021-01
76920,0,2021-10
76921,0,2022-05
76922,7,2022-04
76923,6,2021-01
76924,11,2021-01
76925,3,2021-08
76926,0,2022-12
76927,3,2021-01
76928,4,2021-11
76929,11,2021-03
76930,3,2021-01
76931,7,2021-10
76932,9,2021-07
76933,3,2021-01
76934,5,2021-07
76935,10,2021-01
76936,6,2021-05
76937,3,2021-01
76938,5,2021-08
76939,4,2021-08
76941,10,2022-01
76942,1,2021-04
76943,3,2021-11
76944,8,2021-08
76945,1,2021-12
76946,4,2021-03
76947,3,2022-11
76948,2,2021-01
76949,3,2021-07
76950,0,2021-01
76951,9,2021-01
76952,3,2021-09
76953,6,2021-02
76954,3,2021-12
76955,11,2021-03
76956,2,2021-03
76957,4,2020-11
76958,9,2022-07
76959,2,2021-08
76960,11,2021-01
76961,3,2020-12
76962,4,2021-03
76963,3,2021-03
76964,0,2021-02
76965,11,2021-01
76966,4,2021-01
76967,4,2020-09
76968,8,2020-09
76969,4,2021-08
76970,6,2021-01
76971,0,2021-05
76972,7,2021-12
76973,2,2021-02
76974,0,2021-12
76975,3,2022-08
76976,3,2021-08
76977,3,2021-02
76978,0,2021-01
76979,2,2020-10
76980,10,2021-03
76981,7,2021-02
76982,0,2021-11
76983,1,2021-12
76984,11,2021-02
76985,11,2020-12
76986,3,2021-07
76987,4,2022-06
76988,0,2021-01
76989,9,2021-05
76990,9,2021-01
76991,0,2021-09
76992,9,2022-02
76993,6,2021-02
76994,4,2021-01
76995,10,2021-07
76996,3,2022-11
76997,1,2021-10
76998,0,2020-11
76999,6,2021-12
77000,11,2021-10
77001,1,2021-08
77002,0,2021-02
77003,9,2021-07
77004,2,2021-11
77005,2,2021-12
77006,8,2021-07
77007,10,2020-11
77008,7,2021-04
77009,10,2021-01
77010,3,2021-07
77011,4,2021-08
77012,11,2021-02
77013,8,2021-12
77014,11,2021-08
77015,3,2021-05
77016,3,2021-05
77017,11,2021-03
77018,11,2021-09
77019,0,2021-04
77020,6,2021-02
77021,11,2021-02
77022,7,2021-01
77023,10,2021-03
77024,0,2021-01
77025,6,2021-11
77027,3,2021-04
77028,0,2021-01
77029,3,2022-08
77030,4,2021-01
77031,7,2021-07
77032,6,2021-02
77033,1,2021-11
77034,2,2021-03
77035,8,2021-07
77036,8,2021-03
77037,3,2021-08
77038,3,2021-01
77039,2,2020-09
77040,3,2020-12
77041,5,2021-06
77043,5,2022-05
77044,3,2020-10
77045,0,2021-03
77046,6,2021-04
77047,11,2021-08
77049,0,2021-01
77050,10,2021-04
77051,6,2021-07
77052,9,2021-06
77053,4,2022-05
77054,6,2021-07
77055,4,2021-11
77056,3,2021-02
77057,2,2021-01
77058,9,2021-02
77059,9,2022-02
77060,6,2021-11
77061,1,2021-01
77062,2,2020-12
77063,0,2021-01
77064,0,2021-01
77065,4,2020-12
77066,4,2021-02
77067,3,2022-10
77068,3,2021-12
77069,3,2021-07
77070,3,2021-11
77071,2,2021-01
77072,8,2021-01
77073,11,2021-01
77074,11,2020-10
77076,9,2021-01
77077,0,2021-12
77078,7,2021-03
77079,4,2021-10
77080,7,2021-02
77081,6,2021-09
77082,6,2020-11
77083,0,2021-02
77084,3,2022-01
77085,1,2021-01
77086,0,2021-01
77087,5,2021-07
77088,11,2021-01
77089,11,2021-12
77090,8,2021-09
77091,6,2021-07
77092,10,2021-09
77094,6,2022-02
77095,5,2021-01
77096,3,2021-02
77097,0,2021-08
77098,2,2021-07
77099,11,2022-01
77100,7,2021-08
77101,0,2021-05
77102,10,2021-10
77103,6,2021-10
77105,3,2022-01
77106,10,2021-01
77107,6,2021-08
77108,0,2021-03
77109,0,2021-11
77110,6,2022-08
77111,10,2021-01
77112,10,2021-03
77113,8,2021-08
77114,4,2020-10
77115,2,2021-04
77116,9,2021-10
77117,2,2021-01
77118,0,2021-03
77119,4,2021-07
77120,4,2021-11
77121,1,2021-10
77122,0,2021-07
77123,10,2021-04
77124,7,2021-01
77125,4,2021-05
77126,4,2021-03
77127,10,2020-12
77128,9,2021-10
77129,1,2022-09
77130,2,2020-12
77131,4,2021-07
77132,1,2021-04
77133,7,2021-07
77134,10,2022-07
77135,3,2021-01
77136,4,2020-11
77137,0,2021-02
77138,8,2021-08
77139,8,2021-11
77140,11,2021-12
77141,3,2021-08
77142,4,2021-12
77143,9,2021-01
77144,5,2022-10
77145,2,2021-07
77146,3,2021-08
77147,10,2021-01
77148,0,2021-06
77149,4,2021-02
77150,3,2021-02
77151,1,2020-10
77152,8,2021-07
77153,4,2021-10
77154,0,2021-01
77155,6,2020-09
77156,11,2022-08
77157,0,2021-01
77159,2,2021-01
77160,3,2021-04
77161,11,2021-09
77162,7,2021-02
77163,10,2022-01
77164,2,2021-09
77165,10,2021-05
77166,7,2022-08
77167,4,2021-03
77168,5,2022-07
77169,8,2020-11
77170,2,2021-01
77171,7,2022-05
77172,1,2021-08
77173,0,2021-01
77174,4,2021-12
77175,3,2021-08
77176,4,2020-08
77177,10,2021-11
77178,3,2021-02
77179,6,2022-12
77180,5,2022-08
77181,0,2021-01
77182,1,2020-12
77183,10,2020-12
77184,4,2021-03
77185,3,2021-07
77186,5,2022-01
77187,11,2021-07
77188,2,2021-03
77189,1,2021-10
77190,11,2021-03
77191,8,2021-03
77192,6,2021-06
77193,4,2021-09
77194,3,2020-09
77195,1,2021-01
77196,11,2021-08
77197,4,2020-10
77198,8,2021-08
77199,0,2021-01
77200,8,2021-04
77201,6,2021-12
77202,9,2022-07
77203,0,2021-01
77204,11,2021-03
77205,2,2021-12
77206,2,2020-12
77207,4,2021-01
77208,11,2021-08
77209,3,2021-06
77210,6,2021-01
77211,6,2021-10
77212,8,2021-11
77213,0,2021-02
77214,11,2022-05
77215,2,2021-03
77216,6,2021-04
77217,10,2021-05
77218,0,2021-04
77219,9,2021-01
77220,4,2021-08
77221,3,2021-12
77222,2,2021-10
77224,8,2021-03
77225,8,2021-01
77226,8,2021-02
77227,4,2020-12
77228,11,2022-09
77229,9,2021-06
77230,8,2021-08
77231,11,2021-09
77232,4,2022-06
77233,0,2021-07
77234,1,2022-01
77235,11,2021-01
77236,2,2021-01
77237,6,2021-07
77238,6,2021-03
77239,8,2021-11
77240,9,2021-12
77241,1,2021-02
77243,7,2021-03
77244,0,2022-12
77245,7,2022-05
77246,11,2021-07
77247,8,2020-12
77248,0,2021-02
77249,3,2022-02
77250,9,2021-12
77251,2,2022-02
77252,10,2021-01
77253,7,2021-12
77254,11,2021-02
77255,4,2021-08
77256,3,2022-01
77257,9,2021-07
77258,6,2021-04
77259,0,2021-02
77260,0,2021-03
77261,11,2021-02
77262,2,2022-11
77263,7,2022-03
77264,2,2022-04
77265,0,2021-04
77266,7,2021-12
77267,3,2021-03
77268,2,2021-02
77269,0,2022-01
77270,0,2021-07
77271,0,2021-01
77272,10,2021-07
77273,5,2022-09
77274,6,2021-07
77275,2,2021-12
77276,4,2020-08
77277,0,2021-02
77278,3,2020-08
77279,2,2021-01
77281,11,2021-08
77282,11,2021-07
77283,11,2020-11
77284,0,2021-08
77285,3,2021-11
77286,4,2021-05
77287,1,2021-09
77288,10,2020-11
77289,3,2021-02
77290,8,2020-12
77291,1,2021-11
77292,6,2020-12
77293,6,2020-08
77294,11,2021-01
77295,7,2021-07
77296,7,2022-06
77297,4,2021-10
77298,2,2021-04
77299,6,2022-01
77301,10,2021-04
77302,4,2021-10
77303,6,2020-12
77304,4,2021-01
77305,0,2022-10
77306,3,2021-08
77307,9,2022-09
77308,9,2021-01
77309,2,2021-08
77310,10,2021-04
77311,1,2021-08
77312,7,2021-12
77313,2,2021-03
77314,4,2021-10
77315,3,2021-04
77316,5,2022-01
77317,6,2022-10
77318,6,2021-07
77319,4,2020-09
77320,7,2021-01
77321,4,2021-05
77322,6,2021-08
77323,0,2022-01
77324,8,2021-02
77325,1,2021-03
77326,4,2021-05
77327,0,2021-03
77328,0,2022-02
77329,3,2022-10
77330,9,2021-08
77331,10,2021-12
77332,1,2021-08
77333,1,2021-01
77334,3,2021-01
77335,0,2021-03
77336,3,2021-06
77337,11,2021-11
77338,0,2022-08
77339,3,2021-05
77340,6,2021-12
77341,2,2022-03
77342,7,2021-07
77343,1,2021-02
77344,2,2021-12
77345,11,2020-12
77346,10,2020-12
77347,7,2021-01
77348,7,2021-05
77349,8,2021-01
77350,10,2021-01
77351,0,2021-01
77352,8,2021-01
77353,0,2021-06
77354,9,2021-09
77355,10,2022-08
77356,4,2020-09
77357,8,2021-08
77358,11,2021-01
77359,2,2021-05
77360,3,2021-02
77361,0,2021-04
77362,6,2022-06
77363,6,2021-07
77364,4,2021-06
77365,3,2021-01
77366,2,2021-10
77367,6,2021-12
77368,11,2020-12
77369,3,2021-04
77370,6,2021-07
77371,4,2022-06
77372,0,2021-01
77373,0,2021-08
77374,7,2021-02
77375,4,2021-03
77376,5,2021-04
77377,2,2021-09
77378,2,2021-07
77379,3,2021-10
77380,8,2022-10
77381,6,2021-06
77382,9,2022-08
77383,0,2021-01
77384,8,2022-01
77385,11,2020-06
77386,10,2020-11
77387,11,2021-01
77388,10,2021-01
77389,4,2020-08
77390,4,2021-12
77391,6,2022-08
77392,3,2021-05
77393,4,2021-02
77394,6,2020-12
77395,3,2022-01
77396,5,2021-11
77397,3,2021-07
77398,2,2020-12
77399,2,2021-11
77400,4,2021-12
77401,11,2021-07
77402,0,2020-12
77403,10,2021-03
77404,3,2021-08
77405,2,2020-09
77406,0,2021-01
77407,10,2021-11
77408,10,2021-02
77409,3,2021-03
77410,10,2021-03
77411,0,2021-02
77412,0,2021-12
77413,3,2021-01
77414,6,2021-07
77415,3,2021-12
77416,11,2021-10
77417,1,2021-06
77418,1,2021-12
77419,1,2021-04
77420,0,2021-03
77421,7,2021-07
77422,2,2021-08
77423,10,2020-12
77424,3,2021-07
77426,4,2021-02
77427,0,2021-01
77428,6,2021-10
77429,3,2021-02
77430,9,2021-05
77431,3,2021-07
77432,10,2021-10
77433,11,2021-02
77434,10,2020-11
77435,0,2021-01
77436,4,2021-11
77437,6,2021-12
77438,0,2021-06
77439,3,2022-10
77440,4,2021-02
77441,5,2021-08
77442,0,2020-12
77443,5,2022-04
77444,2,2021-10
77445,4,2022-12
77446,0,2021-11
77447,8,2020-11
77448,8,2021-07
77449,0,2020-09
77450,9,2022-01
77451,11,2021-03
77452,8,2022-12
77453,4,2020-08
77454,10,2021-02
77455,6,2021-08
77456,8,2021-01
77457,0,2021-04
77458,3,2021-05
77459,10,2021-07
77461,1,2021-04
77462,0,2021-03
77463,6,2022-02
77464,9,2020-11
77465,4,2021-08
77466,9,2021-03
77467,4,2021-07
77468,2,2021-02
77469,0,2021-01
77470,7,2021-07
77471,0,2021-12
77472,11,2022-11
77473,10,2022-02
77474,0,2021-09
77475,10,2021-01
77476,0,2020-12
77477,10,2021-12
77478,2,2021-10
77479,3,2020-09
77480,2,2021-08
77481,10,2021-02
77482,7,2021-10
77483,4,2021-09
77484,3,2022-12
77485,5,2021-02
77486,5,2022-02
77487,0,2021-04
77488,5,2022-01
77489,5,2022-04
77490,6,2021-03
77491,0,2021-03
77492,6,2021-03
77493,6,2020-09
77494,11,2021-01
77495,6,2020-09
77496,0,2021-12
77497,0,2021-03
77498,11,2021-09
77499,1,2021-07
77500,8,2021-01
77501,6,2021-10
77502,10,2021-05
77503,4,2022-01
77504,1,2021-10
77505,7,2021-01
77506,3,2022-07
77507,7,2021-03
77508,6,2020-09
77509,0,2021-01
77510,6,2022-01
77511,6,2020-11
77512,5,2022-02
77513,7,2021-06
77514,9,2021-06
77515,10,2021-01
77516,7,2021-01
77518,9,2021-05
77519,11,2021-11
77520,9,2021-03
77521,1,2021-08
77522,0,2021-10
77523,6,2022-01
77524,2,2021-07
77525,2,2020-11
77526,11,2022-12
77527,5,2021-12
77528,8,2021-02
77529,11,2021-04
77530,4,2021-07
77531,0,2020-11
77532,4,2020-09
77533,11,2021-03
77534,11,2021-08
77535,9,2021-02
77536,8,2021-12
77537,2,2021-07
77538,11,2021-09
77539,4,2020-10
77540,8,2021-01
77541,3,2021-07
77542,0,2021-02
77543,10,2021-06
77544,7,2021-01
77545,6,2020-09
77546,10,2021-08
77547,9,2021-12
77548,4,2021-10
77549,2,2021-06
77550,0,2021-11
77551,2,2021-01
77552,3,2020-11
77553,1,2022-02
77554,10,2021-03
77555,7,2020-12
77556,6,2021-07
77557,4,2021-01
77558,1,2020-09
77559,6,2021-08
77560,0,2021-10
77561,0,2021-01
77562,0,2021-02
77563,8,2021-02
77564,10,2021-05
77565,6,2021-03
77566,8,2020-11
77567,6,2021-02
77568,1,2021-06
77569,3,2021-07
77570,9,2021-08
77571,6,2021-07
77572,10,2021-03
77573,0,2021-03
77574,4,2020-11
77575,3,2021-07
77576,4,2021-02
77577,6,2021-07
77578,3,2021-09
77579,2,2021-07
77580,0,2021-06
77581,11,2021-10
77582,0,2021-01
77583,4,2021-04
77584,3,2021-11
77585,4,2021-10
77586,11,2021-10
77587,6,2022-01
77588,0,2022-05
77589,6,2020-12
77590,2,2021-07
77591,8,2022-03
77592,9,2021-01
77593,10,2021-12
77594,1,2021-07
77595,11,2021-03
77596,9,2021-02
77597,11,2021-09
77598,0,2021-02
77599,0,2021-12
77600,4,2022-12
77601,2,2021-11
77602,1,2021-03
77603,3,2021-01
77604,4,2021-02
77605,10,2021-03
77606,11,2021-01
77607,4,2020-08
77608,8,2021-08
77609,2,2021-05
77610,6,2021-09
77611,11,2022-05
77612,1,2021-05
77613,6,2021-03
77614,9,2021-04
77615,4,2020-09
77616,2,2022-04
77617,2,2021-11
77618,7,2021-08
77619,2,2020-12
77620,5,2021-04
77621,3,2021-03
77622,5,2022-04
77623,11,2021-09
77624,3,2022-12
77625,9,2021-03
77626,6,2022-08
77627,0,2021-07
77628,9,2021-12
77629,8,2021-06
77630,11,2021-08
77631,9,2020-12
77632,9,2021-07
77633,0,2021-07
77635,0,2022-12
77637,10,2021-08
77638,4,2021-06
77639,6,2021-01
77640,2,2020-12
77641,10,2021-02
77642,9,2022-02
77643,3,2022-08
77645,7,2021-01
77646,3,2020-09
77647,6,2020-12
77648,7,2021-07
77649,6,2021-05
77650,4,2021-08
77651,2,2021-02
77652,11,2021-03
77653,11,2021-01
77654,6,2020-06
77655,9,2021-04
77656,3,2021-08
77657,3,2021-12
77658,11,2021-01
77659,2,2021-01
77660,5,2022-08
77661,0,2022-12
77662,5,2021-10
77663,5,2021-11
77664,5,2021-06
77665,2,2021-04
77666,3,2021-12
77667,10,2021-04
77668,6,2022-04
77670,6,2020-09
77671,7,2022-05
77672,3,2021-10
77673,11,2020-09
77674,6,2021-01
77675,5,2022-09
77676,0,2021-02
77677,0,2021-02
77678,8,2021-11
77679,4,2022-03
77680,0,2021-05
77681,11,2021-12
77682,4,2021-10
77684,7,2022-03
77685,10,2021-05
77686,10,2021-06
77687,0,2022-12
77688,4,2021-05
77689,7,2021-06
77690,11,2021-01
77691,10,2021-12
77692,9,2021-05
77694,6,2021-10
77695,7,2020-09
77696,1,2021-09
77697,4,2021-11
77698,4,2021-08
77699,5,2022-02
77700,4,2021-04
77701,3,2020-12
77702,7,2021-10
77703,2,2021-08
77704,6,2022-12
77705,0,2021-03
77706,11,2021-11
77707,1,2021-08
77708,6,2021-07
77709,4,2022-01
77710,6,2021-12
77711,4,2021-03
77712,2,2021-08
77713,6,2021-08
77714,7,2021-10
77715,10,2021-01
77716,4,2021-01
77717,1,2021-06
77718,11,2021-07
77719,8,2022-05
77720,2,2021-07
77721,9,2021-09
77722,11,2021-10
77723,4,2021-05
77724,7,2021-06
77725,10,2021-02
77726,3,2021-04
77727,9,2022-03
77728,3,2021-05
77729,11,2021-04
77730,0,2021-11
77731,8,2021-02
77732,11,2021-01
77734,7,2022-04
77735,11,2020-11
77736,1,2021-04
77737,2,2021-01
77738,9,2021-02
77739,4,2021-01
77740,7,2021-08
77741,2,2021-02
77742,6,2021-12
77743,6,2020-12
77744,7,2022-02
77745,10,2021-01
77746,11,2021-06
77747,8,2021-10
77748,10,2021-07
77749,0,2022-01
77750,2,2021-10
77751,7,2021-04
77752,10,2021-07
77753,0,2021-12
77754,4,2021-04
77755,3,2021-06
77756,8,2021-09
77757,0,2021-02
77758,3,2021-01
77759,2,2022-01
77760,6,2022-01
77761,6,2021-07
77762,9,2020-12
77763,3,2021-12
77764,5,2021-07
77765,3,2021-03
77766,0,2021-06
77767,0,2021-02
77768,4,2021-12
77769,10,2021-01
77770,10,2021-01
77771,4,2021-03
77772,3,2021-07
77773,7,2020-12
77774,10,2022-01
77775,1,2021-01
77776,1,2022-01
77777,8,2021-11
77778,4,2021-01
77779,0,2021-10
77780,3,2022-03
77781,4,2021-08
77782,7,2021-01
77783,6,2022-11
77784,0,2020-12
77785,3,2021-03
77786,11,2021-12
77788,1,2021-04
77789,10,2021-12
77791,2,2021-08
77792,0,2021-12
77793,11,2021-07
77794,2,2021-03
77795,2,2021-08
77796,2,2021-05
77797,11,2020-08
77798,0,2022-09
77799,8,2021-02
77800,10,2021-11
77801,6,2021-07
77802,4,2022-02
77803,0,2021-04
77804,7,2021-05
77805,0,2021-05
77807,5,2021-07
77808,11,2022-01
77809,11,2021-12
77810,6,2022-04
77811,0,2021-01
77812,3,2022-01
77813,0,2021-10
77814,10,2021-08
77815,5,2021-11
77816,0,2021-05
77817,3,2021-08
77818,3,2021-04
77819,0,2021-08
77820,0,2020-11
77821,10,2021-09
77822,0,2021-11
77823,1,2021-02
77824,10,2022-06
77825,8,2021-06
77826,11,2021-02
77827,7,2022-05
77828,6,2020-12
77829,0,2021-01
77830,3,2021-12
77832,8,2021-01
77833,5,2021-08
77834,5,2022-06
77835,3,2022-08
77836,10,2021-06
77837,9,2022-07
77838,5,2021-12
77839,6,2022-01
77840,11,2021-07
77841,3,2021-10
77842,0,2021-11
77843,0,2022-10
77844,7,2021-03
77845,0,2021-03
77846,11,2021-03
77847,6,2021-12
77848,8,2021-04
77849,10,2020-11
77850,7,2022-04
77851,7,2021-01
77852,2,2020-08
77853,6,2022-01
77854,2,2021-01
77855,7,2022-12
77856,10,2021-02
77857,10,2021-03
77858,8,2020-11
77859,3,2020-11
77860,10,2021-07
77861,11,2022-02
77862,0,2021-08
77863,11,2021-08
77864,5,2022-10
77865,3,2021-06
77866,7,2021-04
77867,10,2021-08
77868,0,2021-09
77869,2,2021-03
77870,0,2021-07
77871,8,2021-04
77872,4,2021-11
77873,6,2021-07
77874,7,2022-03
77875,4,2021-02
77876,4,2021-12
77877,4,2020-11
77878,1,2020-12
77879,1,2021-01
77880,0,2021-01
77881,3,2021-10
77883,7,2021-10
77884,8,2021-01
77885,0,2021-06
77886,6,2021-05
77887,11,2021-02
77888,9,2021-10
77889,7,2022-03
77890,7,2021-01
77891,0,2020-08
77892,8,2021-05
77893,0,2021-09
77894,10,2021-06
77895,7,2021-10
77896,4,2021-08
77897,0,2021-01
77898,4,2021-08
77900,4,2021-01
77901,0,2020-11
77902,7,2021-08
77903,5,2021-12
77904,1,2021-01
77905,11,2021-09
77906,0,2020-12
77907,8,2021-10
77908,2,2020-11
77909,5,2021-07
77910,0,2021-09
77911,6,2021-05
77912,9,2021-01
77913,2,2021-11
77914,3,2021-11
77916,0,2021-12
77919,0,2021-07
77920,9,2021-05
77921,6,2021-02
77922,0,2021-07
77923,4,2020-11
77924,3,2021-05
77925,4,2021-04
77926,9,2021-12
77927,8,2022-05
77928,11,2021-01
77929,0,2021-01
77930,6,2022-01
77931,0,2021-01
77932,3,2021-01
77933,0,2021-05
77934,9,2021-05
77935,4,2020-12
77936,7,2021-01
77937,2,2021-09
77938,1,2021-01
77939,5,2022-10
77940,11,2021-11
77941,10,2021-04
77942,4,2021-09
77943,0,2021-07
77944,4,2022-03
77945,11,2021-01
77946,0,2021-01
77947,9,2021-05
77948,4,2021-12
77949,2,2021-02
77950,0,2021-07
77951,8,2021-09
77952,1,2020-12
77953,10,2021-01
77954,6,2021-08
77955,10,2021-05
77956,0,2020-11
77957,1,2021-02
77958,11,2021-03
77959,7,2021-07
77960,0,2021-02
77961,11,2021-04
77962,10,2021-01
77963,0,2021-07
77964,6,2020-11
77965,10,2021-01
77966,0,2021-02
77967,10,2021-12
77968,3,2021-06
77969,0,2021-07
77970,1,2021-07
77971,2,2021-01
77972,4,2021-03
77973,10,2021-01
77974,2,2022-12
77975,0,2022-04
77976,6,2021-10
77977,10,2021-03
77978,3,2021-05
77979,0,2021-01
77980,6,2020-09
77981,2,2021-03
77982,10,2021-05
77983,6,2021-12
77984,4,2021-04
77985,4,2021-05
77987,4,2022-09
77988,3,2021-10
77989,4,2021-10
77990,4,2021-03
77991,6,2021-10
77992,11,2021-07
77993,3,2021-05
77994,3,2021-07
77995,0,2021-03
77996,7,2022-01
77997,8,2020-12
77998,5,2021-11
77999,8,2022-08
78000,4,2021-04
78001,1,2021-10
78002,1,2021-10
78003,2,2021-01
78004,4,2021-07
78006,6,2021-10
78007,0,2021-06
78008,1,2021-01
78009,10,2022-01
78010,6,2021-04
78012,6,2020-12
78013,10,2022-01
78014,6,2021-07
78015,3,2022-04
78016,0,2021-09
78017,0,2021-11
78018,0,2021-01
78019,4,2021-08
78020,2,2021-03
78021,7,2021-01
78022,10,2020-12
78023,8,2021-04
78024,0,2022-01
78025,2,2022-01
78026,10,2021-01
78027,6,2021-08
78028,5,2021-07
78029,9,2021-09
78030,0,2021-03
78031,9,2021-01
78032,3,2021-04
78033,6,2022-11
78034,7,2021-09
78035,7,2021-05
78036,2,2021-03
78038,2,2020-11
78039,6,2022-08
78040,3,2022-02
78041,4,2022-07
78042,2,2020-11
78043,2,2021-11
78044,11,2021-10
78045,0,2021-01
78046,5,2022-05
78047,10,2021-07
78048,0,2021-03
78049,6,2021-01
78050,10,2021-08
78051,3,2021-09
78052,0,2021-01
78053,10,2021-05
78054,8,2021-02
78055,0,2021-02
78056,3,2021-12
78057,7,2021-03
78058,8,2021-02
78059,8,2021-01
78060,1,2021-07
78061,3,2021-05
78062,0,2020-08
78063,7,2021-02
78064,1,2021-10
78065,7,2021-12
78066,10,2022-11
78067,0,2020-12
78068,3,2021-01
78069,11,2021-08
78070,1,2021-01
78071,11,2021-04
78072,7,2021-06
78073,0,2021-05
78074,1,2021-02
78075,10,2022-10
78076,1,2021-05
78077,7,2021-12
78078,11,2021-01
78079,1,2020-12
78080,3,2021-12
78081,3,2022-07
78082,4,2021-01
78083,4,2021-02
78084,4,2021-11
78085,11,2021-04
78086,6,2022-12
78087,2,2021-12
78088,4,2021-02
78089,1,2021-11
78090,10,2020-11
78091,8,2021-02
78092,11,2021-07
78093,10,2022-04
78094,8,2020-11
78095,11,2022-12
78096,3,2020-07
78097,1,2021-03
78098,3,2021-05
78099,9,2021-12
78100,3,2022-02
78101,5,2021-03
78102,3,2022-08
78103,1,2020-12
78104,6,2021-05
78105,11,2021-07
78106,3,2021-07
78107,2,2021-01
78108,4,2020-11
78109,9,2021-03
78110,5,2021-03
78111,2,2021-03
78112,10,2021-02
78113,3,2021-12
78114,0,2021-01
78115,2,2020-09
78116,9,2021-01
78117,9,2022-10
78118,6,2021-01
78119,7,2021-07
78120,6,2021-12
78121,6,2021-06
78122,2,2020-12
78123,0,2021-09
78124,2,2021-12
78125,6,2021-02
78127,9,2021-05
78128,7,2021-01
78129,11,2021-01
78130,3,2021-03
78131,2,2021-05
78132,2,2021-04
78133,0,2022-01
78134,9,2021-03
78135,3,2021-02
78136,10,2021-09
78137,11,2021-10
78138,11,2021-03
78139,1,2021-01
78140,0,2021-02
78141,0,2021-03
78143,2,2021-02
78144,8,2021-01
78145,7,2021-10
78146,6,2021-01
78147,5,2021-08
78148,6,2021-12
78149,6,2021-05
78150,3,2021-08
78151,1,2021-01
78152,9,2021-02
78153,7,2021-08
78154,3,2021-01
78155,11,2021-02
78156,0,2021-08
78157,8,2020-12
78158,3,2022-04
78159,6,2021-07
78160,4,2021-12
78161,10,2021-12
78162,9,2021-10
78163,2,2021-02
78164,8,2020-12
78165,11,2021-10
78166,11,2021-01
78167,0,2021-12
78168,3,2021-12
78169,0,2021-02
78170,5,2022-04
78171,2,2021-01
78172,9,2022-04
78173,0,2021-02
78174,7,2021-07
78175,0,2021-02
78176,6,2022-02
78177,8,2021-01
78178,2,2021-10
78179,1,2021-09
78180,3,2020-12
78181,0,2021-03
78182,6,2021-01
78183,11,2021-08
78184,1,2021-03
78185,11,2021-01
78186,1,2022-12
78187,3,2021-12
78188,3,2021-01
78189,2,2021-05
78190,6,2021-03
78191,4,2020-12
78192,11,2021-08
78193,1,2021-04
78194,4,2022-01
78195,7,2021-01
78196,0,2021-10
78197,5,2022-03
78198,9,2021-04
78199,2,2021-01
78200,8,2021-07
78201,6,2021-05
78202,10,2021-03
78203,6,2022-03
78204,7,2022-07
78205,5,2022-05
78206,2,2021-01
78207,11,2021-03
78208,4,2022-02
78209,3,2021-03
78210,3,2021-11
78211,10,2020-12
78212,7,2021-05
78213,8,2021-05
78215,10,2021-04
78216,9,2022-10
78217,3,2021-09
78218,7,2021-01
78219,6,2020-12
78220,4,2021-01
78221,2,2021-08
78222,2,2021-03
78223,6,2020-09
78224,8,2021-11
78225,10,2021-11
78226,3,2021-03
78227,1,2021-03
78228,4,2021-11
78229,9,2021-03
78230,4,2021-03
78231,9,2021-10
78232,11,2021-02
78233,6,2020-09
78234,1,2021-04
78235,11,2021-01
78236,1,2021-01
78237,3,2020-03
78239,4,2021-08
78240,10,2021-12
78241,9,2021-11
78242,2,2021-07
78243,9,2022-08
78244,4,2020-09
78245,0,2021-08
78246,8,2021-03
78247,5,2021-03
78248,10,2021-10
78249,2,2021-03
78250,0,2021-03
78252,6,2021-04
78253,6,2022-05
78254,10,2021-03
78255,2,2021-08
78256,1,2021-03
78257,10,2021-11
78258,3,2021-01
78259,5,2021-03
78260,4,2021-09
